feature_idx,feature_type,bert_score,finbert_score,score_change,score_change_pct,bert_financial,finbert_financial,financial_change,financial_change_pct,bert_general,finbert_general,bert_specialization,finbert_specialization,specialization_change
84,General,0.7602901458740234,0.6102117896080017,-0.15007835626602173,-19.739616129509724,0.7084564,0.58737206,-0.12108433,-17.091289162635803,1.0194589,0.72441024,-0.3110025,-0.43208683,-0.12108433
25,BERT Financial,0.3175778090953827,0.2149554342031479,-0.1026223748922348,-32.31408869043893,0.3637323,0.23668975,-0.12704256,-34.92749035358429,0.086805284,0.106284045,0.27692702,0.14988446,-0.12704256
28,General,0.3944501578807831,0.26464956998825073,-0.12980058789253235,-32.906714650564986,0.3548328,0.2275595,-0.12727329,-35.86852550506592,0.5925372,0.45009977,-0.23770443,-0.36497772,-0.12727329
135,General,0.5919688940048218,0.4422449767589569,-0.14972391724586487,-25.29253120598011,0.547432,0.4183111,-0.12912092,-23.586657643318176,0.8146534,0.56191444,-0.2672214,-0.3963423,-0.12912092
193,General,0.3801444470882416,0.23919320553541185,-0.14095124155282973,-37.07833762467435,0.36177823,0.23057109,-0.13120714,-36.26728355884552,0.47197548,0.33179188,-0.110197246,-0.24140438,-0.13120714
110,General,0.1763116051753362,0.07279869367678961,-0.10351291149854659,-58.71020877814954,0.20371446,0.07134229,-0.13237217,-64.9792730808258,0.075775586,0.0951425,0.12793887,-0.0044332966,-0.13237217
88,General,0.28036973973115287,0.16737715899944305,-0.11299258073170981,-40.301275323099645,0.32227194,0.18980454,-0.1324674,-41.10423028469086,0.12886603,0.055240177,0.19340591,0.060938507,-0.1324674
39,General,0.7474737167358398,0.6211743950843811,-0.12629932165145874,-16.896824439927887,0.7564949,0.61789393,-0.13860095,-18.321464955806732,0.70236766,0.63757646,0.054127216,-0.08447373,-0.13860095
180,General,0.17104122837384542,0.03291328052679698,-0.13812794784704843,-80.7571070205025,0.18572895,0.045761563,-0.13996738,-75.36110281944275,0.17090593,0.04048266,0.0148230195,-0.12514436,-0.13996738
154,BERT Financial,0.7305600643157959,0.6045573949813843,-0.12600266933441162,-17.24740722755207,0.792989,0.6501828,-0.14280623,-18.008601665496826,0.41841507,0.37643063,0.37457395,0.23176771,-0.14280623
10,General,0.5760567784309387,0.4198746085166931,-0.1561821699142456,-27.11228749701618,0.5140697,0.36972684,-0.14434284,-28.078457713127136,0.8859924,0.67061335,-0.37192273,-0.5162656,-0.14434284
7,General,0.1530705839395523,0.006617354229092598,-0.1464532297104597,-95.67692625272417,0.15513593,0.010188055,-0.14494787,-93.43281984329224,0.14274375,0.008615909,0.012392178,-0.1325557,-0.14494787
139,General,0.7140025496482849,0.5515596350034078,-0.16244291464487715,-22.751027251218634,0.6738241,0.5275223,-0.14630175,-21.712158620357513,0.91489536,0.785862,-0.24107128,-0.38737303,-0.14630175
36,General,1.0567433834075928,0.9323152303695679,-0.1244281530380249,-11.774680115506543,1.076612,0.9244622,-0.1521498,-14.13227766752243,0.957401,0.9715807,0.11921102,-0.03293878,-0.1521498
164,BERT Financial,0.5240249037742615,0.38372957706451416,-0.14029532670974731,-26.772644906621363,0.57502496,0.4168704,-0.15815458,-27.503949403762817,0.26902458,0.21802557,0.30600038,0.1478458,-0.15815458
24,General,0.4314427375793457,0.2792549133300781,-0.15218782424926758,-35.274165258438046,0.4613522,0.2955056,-0.16584659,-35.94793379306793,0.28189558,0.19800147,0.17945662,0.013610035,-0.16584659
23,General,0.8415667414665222,0.6794256567955017,-0.1621410846710205,-19.266574673385016,0.8135347,0.64430285,-0.16923183,-20.80204337835312,0.98172665,0.8550397,-0.16819197,-0.3374238,-0.16923183
167,BERT Financial,0.46188321709632874,0.3029887109994888,-0.15889450609683992,-34.40144612652195,0.519392,0.3203678,-0.1990242,-38.31868767738342,0.17433935,0.27878055,0.34505266,0.14602846,-0.1990242
130,BERT Financial,0.6314653754234314,0.4260621666908264,-0.20540320873260498,-32.52802397833312,0.67964995,0.4777977,-0.20185226,-29.69944477081299,0.39054298,0.16738467,0.28910697,0.0872547,-0.20185226
159,General,0.6784871816635132,0.48809531331062317,-0.19039186835289001,-28.06123291616029,0.7059796,0.5024589,-0.20352072,-28.828129172325134,0.5410255,0.4162776,0.16495407,-0.03856665,-0.20352072
123,General,0.9218679070472717,0.7059050798416138,-0.21596282720565796,-23.42665641733678,0.9522157,0.7462519,-0.20596379,-21.629951894283295,0.770129,0.50417054,0.18208665,-0.023877144,-0.20596379
175,General,0.6238296031951904,0.43265968561172485,-0.19116991758346558,-30.644572909703726,0.6509601,0.43393707,-0.21702302,-33.338913321495056,0.48817706,0.42627257,0.16278303,-0.05423999,-0.21702302
70,General,0.4786643981933594,0.2747928202152252,-0.20387157797813416,-42.59175713665235,0.49688816,0.27668118,-0.22020698,-44.31721270084381,0.38754544,0.26535112,0.109342724,-0.11086425,-0.22020698
186,General,0.7970477938652039,0.5807713866233826,-0.2162764072418213,-27.134684884203796,0.8070219,0.5778342,-0.22918773,-28.39919626712799,0.7471774,0.5954573,0.059844494,-0.16934323,-0.22918773
171,General,0.4241451621055603,0.22144237160682678,-0.20270279049873352,-47.790900052347006,0.4457592,0.21452795,-0.23123126,-51.87358260154724,0.31607494,0.25601456,0.12968427,-0.10154699,-0.23123126
134,Consistent Financial,1.0123002529144287,0.8039672374725342,-0.20833301544189453,-20.58016036666003,1.1458355,0.9105131,-0.23532242,-20.53719013929367,0.34462324,0.27123767,0.8012123,0.56588984,-0.23532248
122,General,0.34676334261894226,0.06133929739395778,-0.2854240452249845,-82.3109049155281,0.31623706,0.07732842,-0.23890865,-75.5473256111145,0.49939504,0.038014572,-0.18315798,-0.42206663,-0.23890865
169,General,0.7046071887016296,0.4295580983161926,-0.275049090385437,-39.03580531051157,0.6601442,0.40638626,-0.25375795,-38.43977451324463,0.926922,0.5454173,-0.2667778,-0.52053577,-0.25375795
82,General,0.398318350315094,0.1260690838098526,-0.2722492665052414,-68.34966711673607,0.41247505,0.14597899,-0.26649606,-64.60901498794556,0.32753497,0.026519563,0.084940076,-0.18155599,-0.26649606
29,General,0.6121072173118591,0.3099319338798523,-0.30217528343200684,-49.36639772996717,0.62135154,0.3418234,-0.27952814,-44.987115263938904,0.56588566,0.15047479,0.055465877,-0.22406226,-0.27952814
108,Consistent Financial,1.1374049186706543,0.8951433897018433,-0.24226152896881104,-21.299497214409357,1.2519083,0.9704354,-0.28147292,-22.48350977897644,0.56488764,0.5186828,0.68702066,0.40554774,-0.28147292
189,General,0.42861780524253845,0.16274972259998322,-0.26586808264255524,-62.02917363456486,0.44200227,0.1380176,-0.30398467,-68.77446174621582,0.36169535,0.2864103,0.08030692,-0.22367775,-0.30398467
11,General,0.5415741801261902,0.24623446861902873,-0.29533971150716143,-54.53356573209332,0.57309985,0.2682909,-0.30480894,-53.18601131439209,0.38394576,0.2414813,0.18915409,-0.115654856,-0.30480894
64,General,0.8742843270301819,0.5670132040977478,-0.3072711229324341,-35.145445644232225,0.8623028,0.54066986,-0.32163292,-37.29930222034454,0.9341917,0.69873005,-0.07188892,-0.39352185,-0.32163292
74,General,0.582503616809845,0.26934269070625305,-0.3131609261035919,-53.761198568801596,0.5848441,0.26179004,-0.32305408,-55.2376389503479,0.57080114,0.30710596,0.0140429735,-0.3090111,-0.32305408
191,General,0.31301209330558777,0.0036805387275914347,-0.3093315545779963,-98.82415446357908,0.34032264,0.012045399,-0.32827723,-96.46059274673462,0.17645943,0.0,0.16386321,-0.16441403,-0.32827723
195,General,0.8941056728363037,0.5234319567680359,-0.3706737160682678,-41.45748397864513,0.88941157,0.537101,-0.3523106,-39.61164951324463,0.917576,0.4550869,-0.028164446,-0.38047504,-0.3523106
157,General,0.956218421459198,0.6110929250717163,-0.3451254963874817,-36.092747079774625,0.96314585,0.6059249,-0.35722095,-37.08897829055786,0.9215807,0.63693327,0.04156518,-0.31565577,-0.35722095
31,General,0.9675959348678589,0.58353191614151,-0.3840640187263489,-39.69260358444966,0.9588507,0.5838381,-0.37501258,-39.11063373088837,1.0113219,0.58200055,-0.05247122,-0.4274838,-0.37501258
132,General,0.46510735154151917,0.1166430413722992,-0.34846431016921997,-74.9212647390531,0.5099189,0.11792903,-0.3919899,-76.87298059463501,0.24104984,0.11021308,0.2688691,-0.123120815,-0.39198992
13,General,0.7505835890769958,0.3725442588329315,-0.37803933024406433,-50.366053261162435,0.74858254,0.3545558,-0.39402676,-52.63637900352478,0.76058924,0.46248642,-0.0120067,-0.40603346,-0.39402676
68,General,0.709360659122467,0.2863689661026001,-0.42299169301986694,-59.62999041180825,0.6816885,0.26420617,-0.41748232,-61.24238967895508,0.8477211,0.39718285,-0.16603261,-0.5835149,-0.41748232
181,General,1.0340842008590698,0.6336998343467712,-0.4003843665122986,-38.718739361811885,1.0784695,0.65850013,-0.41996938,-38.94123733043671,0.8121581,0.5096983,0.2663114,-0.15365797,-0.41996938
168,General,0.6073462963104248,0.1650049388408661,-0.4423413574695587,-72.83181936841362,0.58501667,0.16350622,-0.42151046,-72.0510184764862,0.71899426,0.28250185,-0.13397759,-0.55548805,-0.42151046
26,General,1.65495765209198,1.1749595403671265,-0.4799981117248535,-29.003649194171405,1.5930301,1.1151738,-0.47785628,-29.996690154075623,1.9645962,1.4738882,-0.37156606,-0.84942234,-0.47785628
144,General,0.5449265837669373,0.05591187179088593,-0.48901471197605134,-89.73955878526213,0.5736816,0.06867131,-0.5050103,-88.02971839904785,0.40115166,0.04372561,0.17252994,-0.33248034,-0.50501025
20,BERT Financial,0.8112581372261047,0.32234546542167664,-0.4889126718044281,-60.2659806256173,0.92295396,0.35330474,-0.5696492,-61.72022223472595,0.2527787,0.16754946,0.67017525,0.100526035,-0.5696492
156,General,0.8957970142364502,0.29263171553611755,-0.6031652987003326,-67.33280967836805,0.9199357,0.3196823,-0.6002534,-65.24949669837952,0.7751035,0.15737872,0.1448322,-0.4554212,-0.6002534
58,BERT Financial,1.3337172269821167,0.8036068081855774,-0.5301104187965393,-39.74683749088646,1.4973367,0.8813948,-0.61594194,-41.13583266735077,0.515619,0.41466698,0.98171777,0.36577582,-0.61594194
4,General,1.1645311117172241,0.5146757364273071,-0.649855375289917,-55.8040372430786,1.1972426,0.55977196,-0.63747066,-53.244900703430176,1.0009732,0.28919458,0.1962694,-0.44120127,-0.63747066
41,BERT Financial,0.7004271149635315,0.10276220167676609,-0.5976649132867654,-85.3286374154552,0.7615681,0.11552112,-0.646047,-84.83114838600159,0.39472172,0.060228795,0.3668464,-0.2792006,-0.646047
50,General,1.6236646175384521,0.9727436304092407,-0.6509209871292114,-40.08962073189946,1.6122606,0.93597466,-0.6762859,-41.94644093513489,1.680685,1.1565883,-0.06842446,-0.7447104,-0.6762859
142,General,1.0602985620498657,0.31724998354911804,-0.7430485785007477,-70.07918383518492,1.0667686,0.28256917,-0.7841995,-73.5116720199585,1.0279485,0.49065417,0.038820148,-0.7453793,-0.7841995
141,General,1.0166692733764648,0.17047880589962006,-0.8461904674768448,-83.23163585602994,0.97640383,0.17497861,-0.8014252,-82.07927942276001,1.2179968,0.1479798,-0.241593,-1.0430182,-0.8014252
131,BERT Financial,1.337962031364441,0.2177080661058426,-1.1202539652585983,-83.728382345512,1.386156,0.23731196,-1.148844,-82.87985324859619,1.0969925,0.119688466,0.28916347,-0.85968053,-1.148844
